"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","sndp","fog","NUM_COLLISIONS"
"156",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2013,60.8,52.4,1008.2,10,8.7,15,21,66,55,0,NA,0,534
"157",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,55,50.7,1003,7,18.3,28,36.9,60.1,52,0.12,NA,0,693
"158",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013,62.4,52.3,1011,10,7.4,13,NA,72,52,0.14,NA,0,596
"160",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2013,63.2,59.2,1011.3,7,9.1,14,21,68,57,0.03,NA,0,614
"161",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2013,60.9,58.6,1012.9,3.1,4.9,12,22.9,66,57.2,0.07,NA,1,613
"162",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2013,62.6,54.4,1014.3,8.4,12.2,21,28,69.1,57.9,0.06,NA,0,622
"163",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2013,60.6,53.1,1023.9,9.6,5.6,12,NA,69.1,52,0.1,NA,0,681
"164",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,62,56.1,1025.9,10,8.3,11.1,NA,68,57,0.05,NA,0,690
"165",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013,63.4,58.5,1024.6,10,8.2,12,NA,71.1,59,0,NA,0,599
"166",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,64.9,60.9,1021.8,9.8,9,14,NA,70,61,0.01,NA,0,505
"167",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2013,66.8,64.5,1016,2.8,12.1,15.9,22,73.9,64,0,NA,1,680
"168",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2013,69.7,63.8,1012.8,8.4,10.2,14,NA,78.1,64,0,NA,0,648
"169",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2013,69.5,64.6,1008.6,6.1,9.9,15.9,26,81,64,0,NA,1,621
"170",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2013,65.5,64,1010,3.1,5.4,13,NA,69.1,62.1,0,NA,1,598
"171",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2013,66.1,64.8,1004.7,2.1,12.9,26,33,69.8,64,0.85,NA,1,608
"172",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2013,66.2,64.9,1004,1.4,13.7,19,24.1,69.1,64.4,0.26,NA,1,591
"173",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2013,65.4,64.2,1012.1,1.9,8.8,14,NA,69.1,64,0.05,NA,1,423
"174",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,66.7,65.3,1017,4.1,10.4,14,20,72,64,0.04,NA,0,633
"175",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,67.7,65.5,1022.2,4,9.5,13,18.1,73,64.9,0.04,NA,1,601
"176",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,68.7,67.2,1024.1,2.5,9.5,15,NA,72,64.4,0.03,NA,1,635
"177",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,69.8,68,1023.5,1.8,11.9,15,21,75,68,0.02,NA,1,438
"178",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,71.6,68.2,1021.6,6.8,12.4,17.1,22,77,68,0.03,NA,1,576
"179",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,73,69.2,1018.5,8.1,13.1,15.9,22.9,79,68,0.01,NA,0,516
"180",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,74.4,69.8,1016.3,9,9.1,14,19,82,69.1,0.01,NA,0,475
"181",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,72.6,68.9,1015.5,6.7,10.7,17.1,24.1,78.1,68,0,NA,1,617
"182",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,72.7,69.3,1018,5.7,7,13,NA,80.1,69.1,0,NA,1,583
"183",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,71.1,69.7,1015.5,1.9,7.1,12,NA,77,69.1,0,NA,1,614
"184",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,71.8,69.7,1011.6,4.9,9.5,13,19,75.9,69.1,0.01,NA,0,550
"185",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,69.4,67.8,1015.9,3.1,6.7,15,49.9,72,66,0.06,NA,1,599
"186",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,67.9,66.3,1024.4,3.3,6.2,9.9,NA,75.9,63,0.01,NA,1,575
"187",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,72.9,70.5,1025.1,4.5,5.3,14,NA,79,66,0.01,NA,1,471
"188",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,76.3,71.2,1021.6,9.3,5.7,9.9,NA,82.9,69.1,0,NA,0,581
"189",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,77.4,68.4,1019.6,8.3,7.3,14,NA,87.1,69.1,0,NA,0,582
"190",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,72.9,65.8,1020.8,9.9,5.6,8.9,NA,84,66.9,0,NA,0,609
"191",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,75.6,69.6,1016.6,8.1,6.8,14,NA,88,68,0,NA,0,636
"192",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,73.9,71.4,1013.4,2.8,9.6,15.9,22,80.1,69.1,0,NA,1,697
"193",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,74.5,71.7,1008.8,3.3,11.8,15.9,20,80.1,71.1,0,NA,0,551
"194",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,72.8,69.1,1012.6,6.6,5.3,12,NA,77,66.9,0.04,NA,0,447
"196",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,72.1,70,1007.1,3.7,8.1,14,19,78.8,66.2,0,NA,1,571
"197",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,74.9,71.6,1006.7,5.7,8.4,13,20,82,70,0.6,NA,1,571
"198",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,67.7,62.8,1014.3,9.7,13.8,19,27,75,64,0.4,NA,0,507
"199",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,66.1,64.4,1012.2,6,15,22,28.9,69.8,64,2.43,NA,0,617
"200",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,69.1,66.1,1018,9.6,8.8,15,18.1,73.9,64.9,0.26,NA,0,516
"201",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,69.8,68,1015.8,5.7,6.5,12,22.9,75.2,66.2,0.12,NA,1,485
"202",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,69.2,67.1,1017.1,6.5,5.3,9.9,NA,73.9,64,0.02,NA,0,597
"203",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,71.2,64.3,1018,7.8,7.8,11.1,NA,77,66.2,0.01,NA,1,584
"204",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,70.6,62.6,1019.3,10,6.7,8.9,NA,78.1,64.9,0,NA,0,553
"205",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,68.9,64.7,1016.5,9.8,5.3,9.9,NA,78.1,63,0.01,NA,0,643
"206",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,69.7,66,1011.1,9.5,8.3,15,20,75.9,63,0.03,NA,0,626
"207",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,69.3,66.1,1011.8,7.2,10.9,15.9,22.9,75.9,66,0,NA,0,492
"208",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,69.4,61.9,1009.8,9,8.3,12,19,75.9,60.1,0.25,NA,0,454
"209",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,68.1,54.5,1013.3,10,12.2,15.9,24.1,75.9,60.1,0,NA,0,545
"210",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,66.2,54.5,1019.1,10,5.3,8.9,NA,73.9,55.9,0,NA,0,543
"211",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,64.5,55.9,1022,9.9,5.1,9.9,NA,73.9,54,0,NA,0,508
"212",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,67.8,64,1020.1,10,6.7,9.9,NA,75,54,0,NA,0,549
"213",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,70.7,68.8,1016.9,9.3,13.1,21,27,75,61,0.03,NA,0,579
"214",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,72.4,66.5,1012.3,6.4,11.2,15,21,80.1,68,0.06,NA,1,495
"215",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,69.5,56.7,1017,10,7.5,11.1,NA,80.1,60.1,0,NA,0,481
"216",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,68.2,63.2,1016.8,10,7.2,11.1,NA,75,60.1,0,NA,0,519
"217",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,67.8,66.7,1011.1,4.6,3.4,17.1,NA,73.9,64,0,NA,1,552
"218",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,68.4,59.6,1007.5,8.3,9.6,19,24.1,73,64,0.5,NA,0,622
"219",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,67.2,52.7,1016.9,10,10.2,15,21,73,62.1,0,NA,0,599
"220",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,67.4,59.7,1021.2,10,8.2,12,NA,73,62.1,0,NA,0,678
"221",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,67.3,59.8,1023.8,10,3.2,8,NA,75.9,55.9,0,NA,0,504
"222",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,64.8,58.4,1023.8,8.4,3.3,8,NA,75.9,55.9,0.01,NA,1,442
"223",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,65.5,60.8,1017.5,9.5,8.1,13,NA,73.9,57,0.39,NA,0,462
"224",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,71,64.7,1017.3,9.5,7,11.1,NA,78.1,57,0.01,NA,0,542
"225",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,70.3,66.7,1020.1,7.1,6.5,9.9,NA,79,64,0,NA,1,562
"226",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,70.5,68.9,1016.9,3.9,9.8,14,NA,79,64,0.01,NA,1,578
"227",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,70.6,65,1013.1,7.8,12.1,22.9,28,77,63,0,NA,0,636
"228",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,66.2,55.2,1022.3,10,10.7,19,24.1,77,55.9,0,NA,0,527
"229",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2013,64,54.6,1026.6,10,6.7,12,NA,75,50,0,NA,0,459
"230",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2013,68.3,64.1,1020.1,10,11.2,19,22,75,50,0,NA,0,521
"231",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013,68,66.6,1011.8,4.5,8,14,NA,70,64.4,0.39,NA,1,506
"232",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,66.4,64.6,1012,3.9,6.8,9.9,NA,72,62.6,0.67,NA,1,482
"233",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013,65.7,63.7,1014.4,5.8,11.3,17.1,21,69.1,62.6,0,NA,1,572
"234",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2013,65,59.2,1014.8,9.9,10.8,17.1,21,70,59,0,NA,0,599
"235",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2013,69.4,67,1011.9,7,10.9,13,NA,75,59,0,NA,0,480
"236",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,70.7,68.3,1012.4,7.5,10.1,13,NA,75.9,66.9,0,NA,0,480
"237",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,70.8,68.7,1010.3,7,7.7,11.1,NA,75.9,68,0,NA,1,431
"238",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,70.1,69,1008.1,2,6.8,11.1,NA,75.9,66,0.05,NA,1,551
"239",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,68.5,61.9,1011.4,8.9,8.8,15,20,73.9,63,0.06,NA,0,604
"240",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,67.4,62.1,1013.8,10,10.4,17.1,22,75.9,61,0,NA,0,493
"241",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,60.3,47.8,1021.1,10,5.3,12,NA,75.9,52,0,NA,0,524
"242",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,63.6,50.4,1017.9,10,10.2,17.1,22,71.1,52,0,NA,0,585
"243",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,68,59.3,1010.5,10,13.3,19,26,75.9,57,0,NA,0,500
"244",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,59.8,42.5,1021.4,10,8.2,15.9,22,75.9,50,0,NA,0,632
"245",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,65.5,57.5,1022,10,10.1,18.1,22.9,72,50,0,NA,0,629
"246",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,69.9,66.8,1019.3,6.8,10.9,13,19,73.9,61,0,NA,0,576
"247",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,70.2,67.6,1013.7,5.3,11.4,15.9,20,75,66.9,0,NA,0,695
"248",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,69.1,67,1004.5,6.1,8.9,15,19,75,66.9,0.01,NA,1,652
"249",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,64.5,57.6,1010.4,10,9.1,13,19,73.9,60.1,0.13,NA,0,519
"250",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,61.2,50.7,1019.4,10,6.6,13,17.1,68,51.1,0,NA,0,476
"251",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,62.4,54.8,1017.9,10,7.4,13,15,70,51.1,0,NA,0,570
"252",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,56.1,43.1,1024.7,10,16.3,22.9,29.9,70,51.1,0.02,NA,0,627
"253",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,56.1,42.7,1025.2,10,5.8,11.1,NA,69.1,43,0,NA,0,571
"254",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,62.4,54.6,1020.3,10,9.6,15,19,69.1,43,0,NA,0,536
"255",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,62.6,58.5,1018.4,9.5,6.2,8.9,NA,71.1,53.6,0.01,NA,0,631
"256",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,63.6,60.3,1015.6,9.9,7.8,13,NA,72,54,0.01,NA,1,546
"257",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,66.3,63.4,1007,8.8,9.8,15,29.9,72,60.1,0.24,NA,0,585
"258",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,57.5,44.9,1011.2,10,10.4,15,22,69.1,48.9,0,NA,0,661
"259",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2013,54.5,42.7,1013,10,8.4,13,19,61,46,0,NA,0,615
"260",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2013,55.3,45.3,1012.3,10,4.5,8.9,NA,64,44.1,0,NA,0,539
"261",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2013,56.8,46.4,1015.6,10,8,17.1,20,64,44.1,0,NA,0,516
"262",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2013,58.1,51.2,1020.2,10,11.5,18.1,24.1,64,46.9,0,NA,0,553
"263",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2013,59.2,50.1,1024.6,10,7.4,11.1,NA,69.1,50,0,NA,0,547
"264",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2013,54.9,50.1,1022.8,10,7.8,13,NA,69.1,45,0.01,NA,0,506
"265",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2013,59.5,54.3,1016.9,9.8,10.4,19,22.9,66.9,45,0.01,NA,0,605
"266",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,62.1,51.8,1012.9,10,8,15,NA,70,53.1,0,NA,0,616
"267",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,64.8,58.1,1012.1,9.3,8.7,17.1,19,73.9,53.1,0.01,NA,1,647
"268",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,65.8,56.3,1016.4,10,6.5,8.9,NA,75.9,59,0,NA,0,590
"269",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,62.8,57.5,1017.7,9.3,5.2,8.9,NA,71.1,53.6,0.01,NA,1,658
"270",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,61.3,57.7,1018,9.6,4.2,8,NA,72,54,0.13,NA,0,497
"271",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,59.1,54.8,1021.1,6.9,7.2,14,22,64.9,53.1,0,NA,1,404
"272",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,65.7,62.3,1017.4,8.5,11.9,15,20,73,53.1,0,NA,0,618
"273",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,61.5,51.6,1019.7,8.7,12.2,18.1,24.1,73,52,0.47,NA,0,574
"274",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,56.4,44.3,1027.9,10,11.6,22,26,64.9,51.1,0.03,NA,0,529
"275",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,58.4,52.6,1024.3,10,11.6,15,22,64.9,54,0,NA,0,559
"276",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,60.6,56.6,1018.4,10,13.3,19,26,64.9,55,0,NA,0,621
"277",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,58.6,53.4,1021.7,10,13.2,22,31.1,64.9,54,0,NA,0,556
"278",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,55.1,45.6,1027.8,10,11.4,15.9,22.9,64,48,0,NA,0,502
"279",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,51.5,44,1027,10,4.6,8.9,NA,62.1,41,0,NA,0,440
"280",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,53.9,47.3,1023.8,10,6.3,12,NA,63,41,0.01,NA,0,615
"281",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,57.5,55.4,1017.7,6.2,9.3,14,NA,63,44.1,0.01,NA,0,548
"282",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,59.4,57.4,1011.5,7.9,6.1,11.1,NA,63,55,0.01,NA,0,574
"283",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,62.3,57,1008.3,8.8,11,20,25.1,68,57,0.01,NA,0,680
"284",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,57.3,45,1013.9,10,6.2,11.1,15.9,68,46.9,0,NA,0,471
"285",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,58.3,47.4,1010.3,10,9.4,15.9,21,62.1,46.9,0.05,NA,0,490
"286",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,54.4,41.1,1018.5,10,7.1,15,19,64,39.9,0,NA,0,616
"287",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,59.1,52.4,1012.5,10,6.1,8.9,NA,66.9,39.9,0,NA,0,540
"288",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,52.5,44.6,1005.8,9.8,7.9,12,NA,66.9,48,0,NA,0,558
"289",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,48.4,34.5,1007.5,9.9,10.8,15.9,27,57,43,0.36,NA,0,632
"290",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2013,48,30.2,1015.2,10,9.2,13,21,54,43,0,NA,0,647
"291",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2013,49,32.9,1020.1,10,13.7,25.1,34,57.9,32,0,NA,0,626
"292",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2013,54.3,38.7,1012.5,10,13.8,26,35.9,57.9,50,0.01,NA,0,512
"293",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2013,50.7,33,1020.4,10,10.3,21,27,57.9,36,0,NA,0,620
"294",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2013,47.5,34.1,1027.6,10,6.8,15,20,57.9,36,0,NA,0,600
"295",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2013,46.8,38.6,1025.8,10,5.2,11.1,NA,57.9,34,0,NA,0,558
"296",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2013,54.8,50.9,1021.4,9.1,6,12,NA,62.1,34,0,NA,0,615
"297",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,62.3,59.7,1008.7,6.3,18.2,24.1,34,66,45,0.01,NA,0,710
"298",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,57.4,55.2,1003.8,6.4,5.6,15,21,66,53.1,0.14,NA,1,551
"299",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,49.4,43.7,1013,8.8,12,24.1,28.9,60.1,42.1,0.05,NA,0,415
"300",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,42,26,1032,10,13.9,20,25.1,55,39,0,NA,0,658
"301",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,43.5,30.4,1037.8,10,3.9,7,NA,50,37.9,0,NA,0,510
"302",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,46.5,41.4,1030.4,10,3.7,8.9,NA,57,36,0,NA,0,635
"303",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,57.8,55.7,1015.6,7.1,11.4,20,28,64,37,0.01,NA,0,646
"304",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,47.1,32,1012.2,10,13.7,20,27,64,41,1.56,NA,0,682
"305",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,41.7,22.4,1020.4,10,12.9,21,28.9,51.1,37.9,0.03,NA,0,571
"306",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,52.5,39.7,1013.4,10,13,26,35.9,60.1,37.9,0,NA,0,474
"307",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,47.1,30.4,1015.7,10,15.9,22,31.1,60.1,42.1,0.01,NA,0,456
"308",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,45.7,36.8,1015,8.5,16.5,22.9,28.9,55,32,0,NA,0,647
"309",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,33.5,20.7,1022.1,10,12.6,15.9,25.1,37.4,30,0.06,NA,0,593
"310",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,42.8,27.4,1021.3,10,14.2,22,28.9,50,30,0,NA,0,620
"311",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,53,39.1,1022.7,10,12.3,17.1,20,57.9,48.9,0,NA,0,617
"312",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,51.2,43.6,1025,9.6,6.5,9.9,NA,57.9,46.9,0,NA,0,612
"313",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,48.9,45.9,1024.9,6.8,7,13,NA,55.9,37.4,0,NA,1,532
"314",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2013,55.9,53.7,1006.1,5,13.5,24.1,35,60.8,51.1,0.23,NA,1,611
"315",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2013,47,29.2,1010.1,9.8,14,22,28.9,60.1,39.9,0.26,NA,0,600
"316",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013,38,21.5,1028.8,10,14.5,17.1,25.1,52,34,0,NA,0,607
"317",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2013,39,26.7,1035,10,4.9,9.9,NA,48,30.9,0,NA,0,628
"318",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2013,46.2,41.9,1024.5,9.4,5.6,18.1,25.1,54,30.9,0,NA,0,702
"319",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2013,47.3,34.3,1010.4,9.6,9.9,18.1,27,54,39,0.08,NA,0,536
"320",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2013,30.5,9.2,1011.1,10,18.3,28,47,52,26.1,0.01,NA,0,494
